candidate_size,candidate_position,source_row_index,row_id,pair_id,input_digest,condition,dataset,seed,generator_model,source_sha256
400,92,405,crj_2b6c13dd7a9abf447c58ada2,crjp_82c3dccc00c1313463c12c31,2b6c13dd7a9abf447c58ada243c5157f2865a09d3787c022dd3aeaa1a384438c,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,93,176,crj_e9a7e05543662fbfd12c0e19,crjp_a1160ad9903fcf7cad9c8f47,e9a7e05543662fbfd12c0e191633c3e6b447890894b9b2584f6a1fbbd8220f23,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,94,376,crj_5d344bc5949198ae24b4eb1e,crjp_a1160ad9903fcf7cad9c8f47,5d344bc5949198ae24b4eb1e4f88c2ef1e67d041562795c5283694808676d1a1,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,95,576,crj_2c6ba0abd9728d4a3eaa710c,crjp_a1160ad9903fcf7cad9c8f47,2c6ba0abd9728d4a3eaa710cd433310021c927b4b6030cbd9ffacce309c6b5ca,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,96,98,crj_de0eedb110a52420fccdb4b7,crjp_eeac395a3f2ef5ec4a764a00,de0eedb110a52420fccdb4b78f04656bdea9d8ff4434d4fdb2bc9ad5292d9e72,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,97,298,crj_0510cbc7257708e2df745601,crjp_eeac395a3f2ef5ec4a764a00,0510cbc7257708e2df745601dbd69d065df1f7f3d0a1038c08d660420dfdf66b,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,98,498,crj_d2295fa3750afd051a743065,crjp_eeac395a3f2ef5ec4a764a00,d2295fa3750afd051a7430659fe9485ac5a88c5efaa644a538f6f09b2381ee21,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,99,20,crj_ff2771872f97eb83b24b070f,crjp_9fb6946d6847be92f3b21965,ff2771872f97eb83b24b070f26f7f381664258504d9949596b1da4399eda327c,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,100,220,crj_62b8c49f4ad2d0df129ebda3,crjp_9fb6946d6847be92f3b21965,62b8c49f4ad2d0df129ebda317e7f767e241ac821a9b1ef04e5a40f8cebc6468,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,101,420,crj_e534635a94df3b055162cf81,crjp_9fb6946d6847be92f3b21965,e534635a94df3b055162cf81f8fd6b320dadb2a595cfbaa66e6fc1d4f16c171c,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,102,79,crj_d65f3d3cb2d6cb9c86f1a208,crjp_51c963d4d0823a2367dfeb89,d65f3d3cb2d6cb9c86f1a2083b574bfd14989f2532fed617ca544fc790fdc396,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,103,279,crj_1815860dff4ed755ad57f642,crjp_51c963d4d0823a2367dfeb89,1815860dff4ed755ad57f6426827370d52e7c8bdbacef08781b29f2bf731df9a,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,104,479,crj_c431528e5a25c01aeacc1979,crjp_51c963d4d0823a2367dfeb89,c431528e5a25c01aeacc1979466284e762cb6deda8e4d4e934807bdb7acf7df2,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,105,72,crj_502f73220ec25f12121f16bc,crjp_3a533090d336db74fbc32998,502f73220ec25f12121f16bc8795715b710770dce135353bcc40eba4bb43c45f,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,106,272,crj_7c7e33ddc73f931d96e070e7,crjp_3a533090d336db74fbc32998,7c7e33ddc73f931d96e070e7cc4dbfb5ff1bc69a054a7a21d174d52e8053dcd0,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,107,472,crj_ccd27ee00967eb68ec0061b2,crjp_3a533090d336db74fbc32998,ccd27ee00967eb68ec0061b2f76ce9336481f2528ca246cad3d10dc3088de4b8,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,108,107,crj_d90034805bcc73683bb67b9c,crjp_d673cc71e2d0fc2e477242ee,d90034805bcc73683bb67b9c721f4497deb5d692b47b2f918553e1cb8dbb23aa,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,109,307,crj_8550cc9546d9f2feb6c07557,crjp_d673cc71e2d0fc2e477242ee,8550cc9546d9f2feb6c07557bde538ab5c7e1b6537a0151214a254e759527ff4,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,110,507,crj_842277823a60e00ea8131643,crjp_d673cc71e2d0fc2e477242ee,842277823a60e00ea8131643f97739dab60e44ea13079d31efd81a6e6e53c599,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,111,148,crj_67394aeb11e0905f7e45ff11,crjp_7808675316d4bf138ae80641,67394aeb11e0905f7e45ff11521ab4f16a181e828f823f2941d00b8e4ca373b3,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,112,348,crj_fe3d7bfab007794fd43c05de,crjp_7808675316d4bf138ae80641,fe3d7bfab007794fd43c05de19e30f751982440908b59c440aae07913d977919,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,113,548,crj_c38e7b229566eb53b7501d58,crjp_7808675316d4bf138ae80641,c38e7b229566eb53b7501d582ab493070586002e2d38e99890f151d99d627edf,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,114,127,crj_deb9322f51d2b61379df6d08,crjp_c011dd40214bffbd9b828a1f,deb9322f51d2b61379df6d082c4dcb271be81e6ae490a380a4531a16725be73d,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,115,327,crj_5fd8600165c3f28796e7fca7,crjp_c011dd40214bffbd9b828a1f,5fd8600165c3f28796e7fca71880ced316076d2aed963d83e390b4aebea483f7,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,116,527,crj_7f4527e21a08ad86b7c9f17c,crjp_c011dd40214bffbd9b828a1f,7f4527e21a08ad86b7c9f17c5ca7fb85faddce1386572465d55cddb00614501f,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,117,17,crj_9828c2383d6168f0420f6ed9,crjp_b30c869a01bb5d0ff29c70b1,9828c2383d6168f0420f6ed9aa50c482ea43a5db382d17ee93e3a0cd11b2c5b7,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,118,217,crj_272e06faf228e9016ee89cf2,crjp_b30c869a01bb5d0ff29c70b1,272e06faf228e9016ee89cf24f48d146eaa6e5f72b37bc42c5f8647fa18e53a9,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,119,417,crj_5729e2ea40462459d295af8a,crjp_b30c869a01bb5d0ff29c70b1,5729e2ea40462459d295af8abd23b2d2fee548967b71256ff51595bf29c489c6,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,120,34,crj_8ca24eb26f3c4b009ebb91e7,crjp_eab896c017ff5bb1cbdf00a5,8ca24eb26f3c4b009ebb91e702b7509fa5330eeb2b9cb3490e84ad6b173b9101,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,121,234,crj_ba2bcd466402578f1b8b7fb2,crjp_eab896c017ff5bb1cbdf00a5,ba2bcd466402578f1b8b7fb24fd71bc5f6b7459f25c90c45e2332bc2f43ef911,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,122,434,crj_2755735ab2574a8cb3000b07,crjp_eab896c017ff5bb1cbdf00a5,2755735ab2574a8cb3000b073357ace734294f327f704923a931a66af8089776,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,123,64,crj_cb046e1108d2eb3e993d8958,crjp_197f583048e9f3ba71eeee88,cb046e1108d2eb3e993d8958e54226b0105794e1368acaf49c76e4ae243dc82e,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,124,264,crj_a55b821976644004b3ef2711,crjp_197f583048e9f3ba71eeee88,a55b821976644004b3ef2711987f6f1afb831f309d4e7a064e1e8494d9f3b95c,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,125,464,crj_cff95a4f9b6b3915c9ae7158,crjp_197f583048e9f3ba71eeee88,cff95a4f9b6b3915c9ae71586eb66413f7517fa257f46f86ecf0493ac59c5c2b,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,126,101,crj_c0bdc5e495ad9629aa7ba21c,crjp_7ff6de44571ba071fcaa05ce,c0bdc5e495ad9629aa7ba21cb74553fdad9415542e43bcfde003042579a3bfcf,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,127,301,crj_bca248214805f577b2014212,crjp_7ff6de44571ba071fcaa05ce,bca248214805f577b2014212c4c9bd636245dce8aa7894ffd79388235e6f2c7e,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,128,501,crj_13416924e07caf28ad1eee80,crjp_7ff6de44571ba071fcaa05ce,13416924e07caf28ad1eee808d0dabef6f65cfb629606f1fb39f0dce30bb9145,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,129,39,crj_3ba62d4f62cc4a20753a5d74,crjp_a527b21df981318ad5d6a690,3ba62d4f62cc4a20753a5d7448543b8046804e9acc645fdbf6746183577aaa3a,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,130,239,crj_824bc7e10b16fb8ee7f4505b,crjp_a527b21df981318ad5d6a690,824bc7e10b16fb8ee7f4505bd4c253be55c40514f5cb9b03e2346f07f8530477,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,131,439,crj_f366a1809aa9604bcd0621a5,crjp_a527b21df981318ad5d6a690,f366a1809aa9604bcd0621a5f1dec629dffc824b5796d6ebe54a2fe14c651d64,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,132,118,crj_cd7cfe60b8c5bca869d2a614,crjp_bb2f0b47e57cb4aae1da1e2d,cd7cfe60b8c5bca869d2a614edd23b84655b59a509a671b5d509aff8b16a3d65,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,133,318,crj_89d53d1271f282fdad9c930f,crjp_bb2f0b47e57cb4aae1da1e2d,89d53d1271f282fdad9c930f888352ebd47c8d48b267a38307637df7c2f394da,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,134,518,crj_1181a5b7658a9b7a1a2f4586,crjp_bb2f0b47e57cb4aae1da1e2d,1181a5b7658a9b7a1a2f4586271b2cf75b531a15d53c99c7016b06695512bb68,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,135,29,crj_5350dd1bca03983599ccaa16,crjp_5b9f212d314c89b6a1c1135e,5350dd1bca03983599ccaa16b1465ea8468cb647259c44ffa09be3e8dfe2b8c2,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,136,229,crj_431ef96cd18e6551d9bab26a,crjp_5b9f212d314c89b6a1c1135e,431ef96cd18e6551d9bab26a4f25b0aa5782ed5169f88da3654c3d626e5e62b4,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,137,429,crj_fa05451f79275ac0e56fd1aa,crjp_5b9f212d314c89b6a1c1135e,fa05451f79275ac0e56fd1aa406bb230ad05d298627b3dff082db7b2fe65e733,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,138,113,crj_9f7a3d517116cc9e5b1861c4,crjp_ed853fc455bdb892b8fc5a35,9f7a3d517116cc9e5b1861c4bb9ecc80f07c0f42394ffb0c30c9176a010bc03e,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,139,313,crj_dfd6b1351c9e66488ab78d99,crjp_ed853fc455bdb892b8fc5a35,dfd6b1351c9e66488ab78d99f7cc5aa19b628d86950b00dee71c4fa82fc05d36,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,140,513,crj_b5319138fad890c1598460f7,crjp_ed853fc455bdb892b8fc5a35,b5319138fad890c1598460f7465f7507fad786ff4fd0dba3580bb5512f9ae902,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,141,30,crj_ba02e9192f0c5c5960a7eb4f,crjp_5ee80d1698f465e96a5b3022,ba02e9192f0c5c5960a7eb4fe62ef653646b84d5791e1a01b5d0e174b62f32dd,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,142,230,crj_22ae21bb8839737f47a0424b,crjp_5ee80d1698f465e96a5b3022,22ae21bb8839737f47a0424b2a1a2e02d7353b291980d7e4a3e0bf8ff4ae7f31,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,143,430,crj_e0bc4ea0af7a25202f71ddd5,crjp_5ee80d1698f465e96a5b3022,e0bc4ea0af7a25202f71ddd59484d136f324abd497f43088a619be3f379930ff,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,144,85,crj_14aad2978fec21e84e645469,crjp_9c0336bbc2796994bc1411d6,14aad2978fec21e84e64546953f635087a8cf2221038bfe969af42e4ecfba6e6,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,145,285,crj_3df8fc493a5b47d449267e89,crjp_9c0336bbc2796994bc1411d6,3df8fc493a5b47d449267e898c507e7e47568913d7ac73072ac9e62026da1502,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,146,485,crj_ec0d53e300973b1d9f59e9bb,crjp_9c0336bbc2796994bc1411d6,ec0d53e300973b1d9f59e9bbb8e15c62d6ba34c951deb845b034819a4910f2bb,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,147,45,crj_ffb3f6594e48b2c508b74f44,crjp_098b913156d9cf9e8d156d3f,ffb3f6594e48b2c508b74f44047e03430df29bcea7d7e97f3123d3b438fb1bd6,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,148,245,crj_49ee56e445b4946acf5c8ef8,crjp_098b913156d9cf9e8d156d3f,49ee56e445b4946acf5c8ef8c922a88bcad35e8b3a2da5f106147a2be4400ac4,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,149,445,crj_e6dbdb541e301ccbfa0f0544,crjp_098b913156d9cf9e8d156d3f,e6dbdb541e301ccbfa0f0544b025c7dbc5473a87948a5bae3822855f0d538ef1,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,150,182,crj_4e83aa7f7b66d93cd0d82a9b,crjp_6083bac7df1d39c525e984ea,4e83aa7f7b66d93cd0d82a9b2d6b8719273786fc3eecacbeda899ce2d0b9487f,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,151,382,crj_42d04bd4518aff4f05c40302,crjp_6083bac7df1d39c525e984ea,42d04bd4518aff4f05c40302cc562e807381fad3cc0eab95c2ebe44751500105,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,152,582,crj_34041a107734fa91c73237b3,crjp_6083bac7df1d39c525e984ea,34041a107734fa91c73237b33e3a520f2c8c36501edd2629c4ac83496f2b0d41,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,153,149,crj_6b84af84a0c70d09bceecc36,crjp_d76a10e37cbdb09203e3e4f4,6b84af84a0c70d09bceecc367063f5b588aedc5d3dcb874e995fc73592a09adb,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,154,349,crj_d01469fbecc8fd50df0da75e,crjp_d76a10e37cbdb09203e3e4f4,d01469fbecc8fd50df0da75e49a52e762cdaca4cd2c30c5a351ddbf799df7fde,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,155,549,crj_501afa42826ee9d0b0d4818a,crjp_d76a10e37cbdb09203e3e4f4,501afa42826ee9d0b0d4818a930b2db5d8e075f0d2953b8a5444c4f583c0caa0,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,156,152,crj_3a7d6131873799eadbe34640,crjp_4960e25e5b913b7ba998a807,3a7d6131873799eadbe34640f5975a6fce3b38ef82ca6bd422137626f0de4f6c,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,157,352,crj_33b7f10fe14a2d0cf61d2ebe,crjp_4960e25e5b913b7ba998a807,33b7f10fe14a2d0cf61d2ebee99b6738a32cb339a205c10e28996f2079a90609,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,158,552,crj_4ea3a479055b31b7ae439c52,crjp_4960e25e5b913b7ba998a807,4ea3a479055b31b7ae439c5229929d42708947192cd69f9bba193295f0541c02,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,159,94,crj_74e943cfb01a9d8037d4dde2,crjp_182954aba02badc6f61188a6,74e943cfb01a9d8037d4dde2d0e665c94d8957a93ce277c0840132bf190765bd,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,160,294,crj_6c58d14e049f0c8f956d5c92,crjp_182954aba02badc6f61188a6,6c58d14e049f0c8f956d5c92b457405f1369fa7ab2ae7065863ecd46ff5bf50d,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,161,494,crj_b7ff1a73d518638692a46ba4,crjp_182954aba02badc6f61188a6,b7ff1a73d518638692a46ba465d5d2ba8201eddcbca0c0b82d0dabde6d217fea,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,162,24,crj_9855f17578a667409d885de1,crjp_ff9073203548c823da4ea07c,9855f17578a667409d885de1b574a25a60cf9df9db44d12d3f202f5f3ccaf0f0,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,163,224,crj_f2df97826241d8d1a14aaefa,crjp_ff9073203548c823da4ea07c,f2df97826241d8d1a14aaefae2a19cc25d4d8747c4348ff5526193a6f24d3d97,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,164,424,crj_7e9ee80f97e25b1bbb473639,crjp_ff9073203548c823da4ea07c,7e9ee80f97e25b1bbb473639d2147859bb7994b08d45d3c6df594ac413fadd44,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,165,114,crj_c2f24a9895a126b2598ca8dc,crjp_27f7338ea89e3f1384639615,c2f24a9895a126b2598ca8dcf09e1f2f98402c81858dcd6f2e3d58894fd7f1bb,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,166,314,crj_6e8ffae7f19f833d89058c87,crjp_27f7338ea89e3f1384639615,6e8ffae7f19f833d89058c87462a9b348c09bab71846f25cbbd274cd43304624,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,167,514,crj_600e4400f8fcf4088a3496e5,crjp_27f7338ea89e3f1384639615,600e4400f8fcf4088a3496e504705dacdd36609349e2bad61fa953644ba5b7ec,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,168,93,crj_d00aa6e47e732e800978237d,crjp_619c1bad56f824c258843628,d00aa6e47e732e800978237d46263a6b06d45978e4d1ebd867853fff8479ca5e,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,169,293,crj_ef2a6776d9ee162caf65ef16,crjp_619c1bad56f824c258843628,ef2a6776d9ee162caf65ef16bd667c1b5cf46daafdb73996eb55fe65841cc421,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,170,493,crj_6e4a6ced7c12eeb262e8e88a,crjp_619c1bad56f824c258843628,6e4a6ced7c12eeb262e8e88ad881fd743073a2453b4f0bc67840adf1b1ce930b,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,171,83,crj_91962710f5b55ad691b01246,crjp_31795071060c38951bbd7912,91962710f5b55ad691b012466be8f11e3540df19f96f8da71dfd02d6366dafad,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,172,283,crj_c46b943e7aeac79274e82085,crjp_31795071060c38951bbd7912,c46b943e7aeac79274e82085a99f71f2e7cef3cc55b81a99d21d943487d4bc94,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,173,483,crj_e90db3cc886f297c05b129b5,crjp_31795071060c38951bbd7912,e90db3cc886f297c05b129b5ad7bad687ceb748046baf82ef94fc864289329ad,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,174,36,crj_fdb83d8c8cc2fc1b50ce7c49,crjp_ceabf0be9ce1c06d69424311,fdb83d8c8cc2fc1b50ce7c493e3f15740292014b5069dcf98721ceceb1858cc9,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,175,236,crj_475c073208b1a514a2ba0935,crjp_ceabf0be9ce1c06d69424311,475c073208b1a514a2ba09352f4dd902874d541a428f447f36523007ad725894,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,176,436,crj_2b2a383d0c97dd420ef91243,crjp_ceabf0be9ce1c06d69424311,2b2a383d0c97dd420ef91243582aa88f431ccab5dbf2c9aaeac0386b7ecf43aa,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,177,110,crj_21c0ee198cb1cbd5fa8f452f,crjp_2c0d77e9245b15f19076a3e3,21c0ee198cb1cbd5fa8f452f7269b3d21d0be46a99a91e78874f9900deebe4f4,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,178,310,crj_3e3f2924c0edb41ad245e586,crjp_2c0d77e9245b15f19076a3e3,3e3f2924c0edb41ad245e586b059b990dcd05c12885b28041e77a53e59d9b722,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,179,510,crj_73d15414ee2abd24aa460817,crjp_2c0d77e9245b15f19076a3e3,73d15414ee2abd24aa46081775870af5fda4e86f6fb94be78ff99bde512558e1,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,180,25,crj_f95e4ab0305228d293da8fbd,crjp_59c980867ab9f6aa1d9c3c57,f95e4ab0305228d293da8fbd44b04ce1cfd36619aa710b07c5b120d0c26a9311,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,181,225,crj_587b50df3f3676b1e6d5c33f,crjp_59c980867ab9f6aa1d9c3c57,587b50df3f3676b1e6d5c33fd5975f064ab2cf11d488763df9b30727354e30cf,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,182,425,crj_26efe615165724ca0521c787,crjp_59c980867ab9f6aa1d9c3c57,26efe615165724ca0521c787dd9be2bc34b60d8dfd7d766240415592a8d8a50c,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,183,136,crj_487462edd480f5cfbf02e39f,crjp_ffe69e7f43bd7b9860542509,487462edd480f5cfbf02e39ffae2acefee9457a9540acaa9ef6c748f512427c5,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,184,336,crj_921c05b4ace1aca210ed17cb,crjp_ffe69e7f43bd7b9860542509,921c05b4ace1aca210ed17cb6db4206e54b0ef43bb698d8b1115b4b24c70e9ca,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
